7.69266	-5.9869
0.727119	-7.0257
3.11041	-1.5847
2.53956	-3.66723
-0.230268	-5.96233
0.632133	-9.19367
-1.10004	-7.16791
2.45936	-9.08287
-0.632122	-7.40587
-13.131	-12.3588
-21.5916	-11.4136
-12.9471	-16.0361
5.54446	-11.537
-14.0543	-9.14097
-14.247	-13.6458
-13.2021	-11.2499
-10.9541	-9.8756
-7.99677	-9.96618
-2.4645	-13.4585
8.44158	-15.3096
6.67718	-14.1084
6.77605	-13.4107
1.83138	-12.7181
3.01249	-10.2503
-2.25984	-8.00319
-1.99956	-9.01136
-3.74234	-7.81387
-4.18775	-5.59027
-3.78809	-3.99736
6.18361	-7.40874
10.8906	-5.33967
8.08095	-6.19668
10.1972	-5.87961
8.80453	-8.97587
9.5728	-9.88221
11.5841	-7.64063
11.411	-10.1616
11.5136	-10.2865
9.51672	-11.9442
-12.5085	-12.761
-15.0296	-11.256
-14.2289	-13.0324
-12.9941	-16.0537
-10.5586	-17.1155
-9.27549	-14.1858
-6.87789	-11.1578
-1.58901	-7.19728
-1.25477	-2.48734
-9.54899	-0.0980498
-13.7901	-6.94802
-13.6111	-6.5573
-7.72315	-10.2672
-2.86775	-5.34391
-1.71607	-4.56128
-2.65088	-1.19438
-9.23399	-3.52979
2.27718	-5.7051
-8.7594	-11.4797
-5.7193	-15.7781
-4.1373	-18.6023
-4.70879	-14.7653
-2.65111	-6.63952
-7.81324	-1.54366
-0.179912	3.79235
4.25472	-8.15619
-2.3143	-7.63029
-3.96503	-0.714049
-0.112837	-6.69487
-3.53406	-9.93175
-0.0923778	-10.229
-1.87956	-6.84859
-6.00673	-10.3202
-4.03674	-10.032
-2.95959	-7.88027
-6.41829	-6.48885
-13.7429	-16.3546
-4.57613	-23.8499
8.27207	-13.3051
5.87313	-26.2591
3.38855	-29.7471
2.48167	-29.9722
0.963068	-30.022
-0.112442	-30.8811
-0.553042	-34.9718
0.746637	-34.0173
1.74061	-34.4356
2.92392	-35.2365
